Ligand	Receptor	Mediator	TF	Target
IL1RN	IL1R1	STAT5A	LEF1	FYN,SLC38A5,VIM,DGKA,STK10,SEMA5B,PTHLH,P2RX7,TGM1,CREM,PCYT1B,MAP2K6,CTSC,RFX4,IL18RAP,PTCH2,CD274,TMEM156,CXCR4,RECK,KCNJ2,TOX2,LAMP5,CCR7,RAC2,TSPAN2,AP4B1,RAB33A,ADAM19,ENPP2,NUSAP1,IL21,CD27,SKAP1,XCL2,CD226,CD96,MOV10,TTN,ELMO1,ARMC12,CTLA4,CCR1,NDST2,CD3D,ZEB2,ZNF524,LRRN3,ABCD2,STAT5B,PER1,SATB1,SH2D1A,DPYD,MME,PGAP1,CD247,GRK5,SIPA1,TMSB4XP6
IL1RN	IL1R1		IL12RB1	GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
IL1RN	IL1R1	MYD88	CD3G	IFNG,PRF1
IL1RN	IL1R1		STAT5A	SLC38A5,TNFRSF9,DGKA,CREM,FLT1,LPXN,RFX4,FASLG,CD274,BATF3,LAMP5,IL2RA,ENPP2,STRIP1,GJA5,ELMO1,CCL5,FSTL1,DNASE1L3,ZEB2,LRRN3,SUMO4,PRF1,SATB1,LCK,BTLA,S100A4,LTA
IL1RN	IL1R1	IL12RB2,LCK	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IL12RB1,LCK	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	FASLG,LCK	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	STAT5A,LCK	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IL2RA,LCK	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IL2RG,LCK	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	MYD88,LCK	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	STAT5B,LCK	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IL12RB1,TXNIP	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IFNG,ASPA	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IFNG,LBP	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IFNG,HLA-DRA	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IFNG,HPR	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	FASLG,CASP10	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	FASLG,FYN	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	STAT5A,FYN	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IL2RG,FYN	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IL7R,FYN	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	MYD88,FYN	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	STAT5B,FYN	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IL3RA,FYN	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	FASLG,SAMSN1	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IL7R,VAMP5	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	IL3RA,VAMP5	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	MYD88,BIRC3	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	LTA,BIRC3	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	MYD88,TXK	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1	MYD88,CD3G	RORA	UHRF2,JAKMIP2
IL1RN	IL1R1		LTA	BIRC3
IL1RN	IL1R1	IFNG	CAV1	FYN,ENPP2
IL1RN	IL1R1	CSF2	CAV1	FYN,ENPP2
IL1RN	IL1R1		IL2RA	TNFRSF9,GZMB,IL2RG,PRF1,TNFRSF4
IL1RN	IL1R1	MYD88	CD28	IFNG,PRF1
IL1RN	IL1R1		STAT5B	SLC38A5,ZNF582,TNFRSF9,DGKA,CREM,GZMB,FLT1,NKG7,SLAMF1,FASLG,IL2RA,ENPP2,ELMO1,CCL5,CSF2,ZEB2,PRF1,CD247,LTA
IL1RN	IL1R1	MYD88	CD80	IFNG,PRF1
IL1RN	IL1R1		IL2RG	TNFRSF9,GZMB,IL2RA,IRF4,PRF1,TNFRSF4
IL1RN	IL1R1	IL12RB2,LCK,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	IL12RB1,LCK,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	FASLG,LCK,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	STAT5A,LCK,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	IL2RA,LCK,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	IL2RG,LCK,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	MYD88,LCK,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	STAT5B,LCK,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	FASLG,FYN,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	STAT5A,FYN,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	IL2RG,FYN,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	IL7R,FYN,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	MYD88,FYN,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	STAT5B,FYN,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	IL3RA,FYN,SLAMF1	CHRNA5	CASP1
IL1RN	IL1R1	STAT5A,CD247,NCR3	CHRNA5	CASP1
IL1RN	IL1R1	MYD88,CD247,NCR3	CHRNA5	CASP1
IL1RN	IL1R1	STAT5B,CD247,NCR3	CHRNA5	CASP1
IL1RN	IL1R1	STAT5A	CD247	IFNG,FASLG,PRF1
IL1RN	IL1R1	MYD88	CD247	IFNG,FASLG,PRF1
IL1RN	IL1R1	STAT5B	CD247	IFNG,FASLG,PRF1
IL1RN	IL1R1	FASLG	FYN	IRF7
IL1RN	IL1R1	STAT5A	FYN	IRF7
IL1RN	IL1R1	IL2RG	FYN	IRF7
IL1RN	IL1R1	IL7R	FYN	IRF7
IL1RN	IL1R1	MYD88	FYN	IRF7
IL1RN	IL1R1	STAT5B	FYN	IRF7
IL1RN	IL1R1	IL3RA	FYN	IRF7
IL1RN	IL1R1		MYD88	IFIT2,ISG15,MIR146A
IL1RN	IL1R1	STAT5B	CXCR4	VIM
IL1RN	IL1R1	IL12RB2,LCK,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	IL12RB1,LCK,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	FASLG,LCK,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	STAT5A,LCK,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	IL2RA,LCK,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	IL2RG,LCK,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	MYD88,LCK,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	STAT5B,LCK,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	FASLG,FYN,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	STAT5A,FYN,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	IL2RG,FYN,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	IL7R,FYN,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	MYD88,FYN,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	STAT5B,FYN,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1	IL3RA,FYN,ITGAX	ZEB1	ARAP2,DGKA,RORA,PTHLH,MAP2K6,CRTAM,CCL20,CYTIP,KCNJ2,TOX2,LAMP5,FAM78A,TSPAN2,FXYD2,SKAP1,STRIP1,GPR174,MOV10,ELMO1,WNT4,CSF2,RAB8B,IL7R,ZEB2,LRRN3,JAKMIP2,RPS6KA3,HCLS1,SH2D1A,NELL2,LST1,SIPA1,LTA
IL1RN	IL1R1		IL12RB2	CCL3,GZMB,IFNG,IL1R1,FASLG,CCL4,GZMA
IL1RN	IL1R1	MYD88	IRF7	ACSBG1,MAP2K6,RFX4,IFIT2,CXCR4,APOBEC2,XAF1,OASL,ITGB7,MOV10,UBA7,IFIT1,ISG15,EVL,PSMB9
IL1RN	IL1R1	IL12RB2,LCK,CD48	IL18RAP	IFNG
IL1RN	IL1R1	IL12RB1,LCK,CD48	IL18RAP	IFNG
IL1RN	IL1R1	FASLG,LCK,CD48	IL18RAP	IFNG
IL1RN	IL1R1	STAT5A,LCK,CD48	IL18RAP	IFNG
IL1RN	IL1R1	IL2RA,LCK,CD48	IL18RAP	IFNG
IL1RN	IL1R1	IL2RG,LCK,CD48	IL18RAP	IFNG
IL1RN	IL1R1	MYD88,LCK,CD48	IL18RAP	IFNG
IL1RN	IL1R1	STAT5B,LCK,CD48	IL18RAP	IFNG
IL1RN	IL1R1	FASLG,FYN,CD48	IL18RAP	IFNG
IL1RN	IL1R1	STAT5A,FYN,CD48	IL18RAP	IFNG
IL1RN	IL1R1	IL2RG,FYN,CD48	IL18RAP	IFNG
IL1RN	IL1R1	IL7R,FYN,CD48	IL18RAP	IFNG
IL1RN	IL1R1	MYD88,FYN,CD48	IL18RAP	IFNG
IL1RN	IL1R1	STAT5B,FYN,CD48	IL18RAP	IFNG
IL1RN	IL1R1	IL3RA,FYN,CD48	IL18RAP	IFNG
IL1RN	IL1R1	STAT5A,CD247,CD48	IL18RAP	IFNG
IL1RN	IL1R1	MYD88,CD247,CD48	IL18RAP	IFNG
IL1RN	IL1R1	STAT5B,CD247,CD48	IL18RAP	IFNG
IL1RN	IL1R1	IL12RB2,LCK	CD3D	IFNG,PRF1
IL1RN	IL1R1	IL12RB1,LCK	CD3D	IFNG,PRF1
IL1RN	IL1R1	FASLG,LCK	CD3D	IFNG,PRF1
IL1RN	IL1R1	STAT5A,LCK	CD3D	IFNG,PRF1
IL1RN	IL1R1	IL2RA,LCK	CD3D	IFNG,PRF1
IL1RN	IL1R1	IL2RG,LCK	CD3D	IFNG,PRF1
IL1RN	IL1R1	MYD88,LCK	CD3D	IFNG,PRF1
IL1RN	IL1R1	STAT5B,LCK	CD3D	IFNG,PRF1
IL1RN	IL1R1	IFNG,HLA-DRA	CD3D	IFNG,PRF1
IL1RN	IL1R1	FASLG,FYN	CD3D	IFNG,PRF1
IL1RN	IL1R1	STAT5A,FYN	CD3D	IFNG,PRF1
IL1RN	IL1R1	IL2RG,FYN	CD3D	IFNG,PRF1
IL1RN	IL1R1	IL7R,FYN	CD3D	IFNG,PRF1
IL1RN	IL1R1	MYD88,FYN	CD3D	IFNG,PRF1
IL1RN	IL1R1	STAT5B,FYN	CD3D	IFNG,PRF1
IL1RN	IL1R1	IL3RA,FYN	CD3D	IFNG,PRF1
IL1RN	IL1R1	STAT5A,CD247	CD3D	IFNG,PRF1
IL1RN	IL1R1	MYD88,CD247	CD3D	IFNG,PRF1
IL1RN	IL1R1	STAT5B,CD247	CD3D	IFNG,PRF1
IL1RN	IL1R1	IL2RG,PTPN6	CD3D	IFNG,PRF1
IL1RN	IL1R1	MYD88,CD80	CD3D	IFNG,PRF1
IL1RN	IL1R1	MYD88,CD3G	CD3D	IFNG,PRF1
IL1RN	IL1R1	MYD88,CD28	CD3D	IFNG,PRF1
IL1RN	IL1R1	FASLG,MYO15A	P2RX7	ENPP2
IL1RN	IL1R1	IL12RB2,LCK,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IL12RB1,LCK,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	FASLG,LCK,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	STAT5A,LCK,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IL2RA,LCK,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IL2RG,LCK,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	MYD88,LCK,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	STAT5B,LCK,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IL12RB1,TXNIP,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IFNG,ASPA,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IFNG,LBP,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IFNG,HLA-DRA,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IFNG,HPR,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	FASLG,CASP10,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	FASLG,FYN,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	STAT5A,FYN,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IL2RG,FYN,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IL7R,FYN,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	MYD88,FYN,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	STAT5B,FYN,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IL3RA,FYN,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	FASLG,SAMSN1,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IL7R,VAMP5,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IL3RA,VAMP5,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	MYD88,BIRC3,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	LTA,BIRC3,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	MYD88,TXK,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	MYD88,CD3G,RORA	RGS2	CREM,HSPA1A
IL1RN	IL1R1	IL12RB2,LCK	CD8B	PRF1
IL1RN	IL1R1	IL12RB1,LCK	CD8B	PRF1
IL1RN	IL1R1	FASLG,LCK	CD8B	PRF1
IL1RN	IL1R1	STAT5A,LCK	CD8B	PRF1
IL1RN	IL1R1	IL2RA,LCK	CD8B	PRF1
IL1RN	IL1R1	IL2RG,LCK	CD8B	PRF1
IL1RN	IL1R1	MYD88,LCK	CD8B	PRF1
IL1RN	IL1R1	STAT5B,LCK	CD8B	PRF1
IL1RN	IL1R1	FASLG,FYN	CD8B	PRF1
IL1RN	IL1R1	STAT5A,FYN	CD8B	PRF1
IL1RN	IL1R1	IL2RG,FYN	CD8B	PRF1
IL1RN	IL1R1	IL7R,FYN	CD8B	PRF1
IL1RN	IL1R1	MYD88,FYN	CD8B	PRF1
IL1RN	IL1R1	STAT5B,FYN	CD8B	PRF1
IL1RN	IL1R1	IL3RA,FYN	CD8B	PRF1
IL1RN	IL1R1	STAT5A,CD247	CD8B	PRF1
IL1RN	IL1R1	MYD88,CD247	CD8B	PRF1
IL1RN	IL1R1	STAT5B,CD247	CD8B	PRF1
IL1RN	IL1R1	MYD88,CD80	CD8B	PRF1
IL1RN	IL1R1	MYD88,CD3G	CD8B	PRF1
IL1RN	IL1R1	MYD88,CD28	CD8B	PRF1
IL1RN	IL1R1		CSF2	CD80,CCR7,MIR146A
IL1RN	IL1R1	IFNG	HLA-DRA	IFNG
IL1RN	IL1R1		STAT4	FLT1,EBI3,IFNG,IL18RAP,STAT5A,IL2RA,IL21,CD200R1,CD3D,ZEB2,FOXG1,PRF1,SATB1
IL1RN	IL1R1	IL12RB2,LCK	CD8A	PRF1
IL1RN	IL1R1	IL12RB1,LCK	CD8A	PRF1
IL1RN	IL1R1	FASLG,LCK	CD8A	PRF1
IL1RN	IL1R1	STAT5A,LCK	CD8A	PRF1
IL1RN	IL1R1	IL2RA,LCK	CD8A	PRF1
IL1RN	IL1R1	IL2RG,LCK	CD8A	PRF1
IL1RN	IL1R1	MYD88,LCK	CD8A	PRF1
IL1RN	IL1R1	STAT5B,LCK	CD8A	PRF1
IL1RN	IL1R1	FASLG,FYN	CD8A	PRF1
IL1RN	IL1R1	STAT5A,FYN	CD8A	PRF1
IL1RN	IL1R1	IL2RG,FYN	CD8A	PRF1
IL1RN	IL1R1	IL7R,FYN	CD8A	PRF1
IL1RN	IL1R1	MYD88,FYN	CD8A	PRF1
IL1RN	IL1R1	STAT5B,FYN	CD8A	PRF1
IL1RN	IL1R1	IL3RA,FYN	CD8A	PRF1
IL1RN	IL1R1	STAT5A,CD247	CD8A	PRF1
IL1RN	IL1R1	MYD88,CD247	CD8A	PRF1
IL1RN	IL1R1	STAT5B,CD247	CD8A	PRF1
IL1RN	IL1R1	MYD88,CD80	CD8A	PRF1
IL1RN	IL1R1	MYD88,CD3G	CD8A	PRF1
IL1RN	IL1R1	MYD88,CD28	CD8A	PRF1
IL1RN	IL1R1	IL12RB2,LCK	TRAC	IFNG,PRF1
IL1RN	IL1R1	IL12RB1,LCK	TRAC	IFNG,PRF1
IL1RN	IL1R1	FASLG,LCK	TRAC	IFNG,PRF1
IL1RN	IL1R1	STAT5A,LCK	TRAC	IFNG,PRF1
IL1RN	IL1R1	IL2RA,LCK	TRAC	IFNG,PRF1
IL1RN	IL1R1	IL2RG,LCK	TRAC	IFNG,PRF1
IL1RN	IL1R1	MYD88,LCK	TRAC	IFNG,PRF1
IL1RN	IL1R1	STAT5B,LCK	TRAC	IFNG,PRF1
IL1RN	IL1R1	IFNG,HLA-DRA	TRAC	IFNG,PRF1
IL1RN	IL1R1	FASLG,FYN	TRAC	IFNG,PRF1
IL1RN	IL1R1	STAT5A,FYN	TRAC	IFNG,PRF1
IL1RN	IL1R1	IL2RG,FYN	TRAC	IFNG,PRF1
IL1RN	IL1R1	IL7R,FYN	TRAC	IFNG,PRF1
IL1RN	IL1R1	MYD88,FYN	TRAC	IFNG,PRF1
IL1RN	IL1R1	STAT5B,FYN	TRAC	IFNG,PRF1
IL1RN	IL1R1	IL3RA,FYN	TRAC	IFNG,PRF1
IL1RN	IL1R1	STAT5A,CD247	TRAC	IFNG,PRF1
IL1RN	IL1R1	MYD88,CD247	TRAC	IFNG,PRF1
IL1RN	IL1R1	STAT5B,CD247	TRAC	IFNG,PRF1
IL1RN	IL1R1	IL2RG,PTPN6	TRAC	IFNG,PRF1
IL1RN	IL1R1	MYD88,CD80	TRAC	IFNG,PRF1
IL1RN	IL1R1	MYD88,CD3G	TRAC	IFNG,PRF1
IL1RN	IL1R1	MYD88,CD28	TRAC	IFNG,PRF1
IL1RN	IL1R1	IL12RB2	EBI3	IFNG
IL1RN	IL1R1	STAT4	EBI3	IFNG
IL1RN	IL1R1		IFNG	CCL3,CD74,BIRC3,CD83,GBP1,CD274,CD80,CCR2,CCR7,CCL4,IDO1,CASP1,CYP1B1,LY96,CCL5,CCR1,MYD88,TNFRSF4,HLA-DRA
IL1RN	IL1R1	IL12RB2,LCK,RORA	CREM	PER1
IL1RN	IL1R1	IL12RB1,LCK,RORA	CREM	PER1
IL1RN	IL1R1	FASLG,LCK,RORA	CREM	PER1
IL1RN	IL1R1	STAT5A,LCK,RORA	CREM	PER1
IL1RN	IL1R1	IL2RA,LCK,RORA	CREM	PER1
IL1RN	IL1R1	IL2RG,LCK,RORA	CREM	PER1
IL1RN	IL1R1	MYD88,LCK,RORA	CREM	PER1
IL1RN	IL1R1	STAT5B,LCK,RORA	CREM	PER1
IL1RN	IL1R1	IL12RB1,TXNIP,RORA	CREM	PER1
IL1RN	IL1R1	IFNG,ASPA,RORA	CREM	PER1
IL1RN	IL1R1	IFNG,LBP,RORA	CREM	PER1
IL1RN	IL1R1	IFNG,HLA-DRA,RORA	CREM	PER1
IL1RN	IL1R1	IFNG,HPR,RORA	CREM	PER1
IL1RN	IL1R1	FASLG,CASP10,RORA	CREM	PER1
IL1RN	IL1R1	FASLG,FYN,RORA	CREM	PER1
IL1RN	IL1R1	STAT5A,FYN,RORA	CREM	PER1
IL1RN	IL1R1	IL2RG,FYN,RORA	CREM	PER1
IL1RN	IL1R1	IL7R,FYN,RORA	CREM	PER1
IL1RN	IL1R1	MYD88,FYN,RORA	CREM	PER1
IL1RN	IL1R1	STAT5B,FYN,RORA	CREM	PER1
IL1RN	IL1R1	IL3RA,FYN,RORA	CREM	PER1
IL1RN	IL1R1	FASLG,SAMSN1,RORA	CREM	PER1
IL1RN	IL1R1	IL7R,VAMP5,RORA	CREM	PER1
IL1RN	IL1R1	IL3RA,VAMP5,RORA	CREM	PER1
IL1RN	IL1R1	MYD88,BIRC3,RORA	CREM	PER1
IL1RN	IL1R1	LTA,BIRC3,RORA	CREM	PER1
IL1RN	IL1R1	MYD88,TXK,RORA	CREM	PER1
IL1RN	IL1R1	MYD88,CD3G,RORA	CREM	PER1
IL1RN	IL1R1	IL12RB1,TXNIP,HSPA1A	CREM	PER1
IL1RN	IL1R1	FASLG,FYN,HSPA1A	CREM	PER1
IL1RN	IL1R1	STAT5A,FYN,HSPA1A	CREM	PER1
IL1RN	IL1R1	IL2RG,FYN,HSPA1A	CREM	PER1
IL1RN	IL1R1	IL7R,FYN,HSPA1A	CREM	PER1
IL1RN	IL1R1	MYD88,FYN,HSPA1A	CREM	PER1
IL1RN	IL1R1	STAT5B,FYN,HSPA1A	CREM	PER1
IL1RN	IL1R1	IL3RA,FYN,HSPA1A	CREM	PER1
IL1RN	IL1R1	STAT5A	PRKCQ	FASLG
IL1RN	IL1R1	STAT4	PRKCQ	FASLG
IL1RN	IL1R1	STAT5B	PRKCQ	FASLG
VEGFA	FLT1	FYN,LCP2	PTPN6	CCL5
VEGFA	FLT1	FYN,CAV1	PTPN6	CCL5
VEGFA	FLT1	FYN,IL2RG	PTPN6	CCL5
VEGFA	FLT1	STAT5A,IL2RG	PTPN6	CCL5
VEGFA	FLT1	STAT4,IL2RG	PTPN6	CCL5
VEGFA	FLT1	STAT5B,IL2RG	PTPN6	CCL5
VEGFA	FLT1	FYN,CD3G	PTPN6	CCL5
VEGFA	FLT1	RORA,CD3G	PTPN6	CCL5
VEGFA	FLT1	FYN,CD3D	PTPN6	CCL5
VEGFA	FLT1	RORA,CD3D	PTPN6	CCL5
VEGFA	FLT1	FYN,LCK	PTPN6	CCL5
VEGFA	FLT1	RORA,LCK	PTPN6	CCL5
VEGFA	FLT1	STAT5A,LCK	PTPN6	CCL5
VEGFA	FLT1	STAT5B,LCK	PTPN6	CCL5
VEGFA	FLT1	FYN,HLA-DRA	PTPN6	CCL5
VEGFA	FLT1	RORA,HLA-DRA	PTPN6	CCL5
VEGFA	FLT1	FYN,TRAC	PTPN6	CCL5
VEGFA	FLT1	FYN,IGKV2-30	PTPN6	CCL5
VEGFA	FLT1	FYN,IGKV1-5	PTPN6	CCL5
VEGFA	FLT1	STAT5B,CXCR4	PTPN6	CCL5
